,Season,Stage,Round,Href
972,2010/2011,2. del,10,http://www.kzs.si/incl?id=114&game_id=351953&league_id=undefined&season_id=11283
973,2010/2011,2. del,10,http://www.kzs.si/incl?id=114&game_id=351963&league_id=undefined&season_id=11283
974,2010/2011,2. del,10,http://www.kzs.si/incl?id=114&game_id=351973&league_id=undefined&season_id=11283
975,2010/2011,2. del,11,http://www.kzs.si/incl?id=114&game_id=352043&league_id=undefined&season_id=11283
976,2010/2011,2. del,11,http://www.kzs.si/incl?id=114&game_id=352053&league_id=undefined&season_id=11283
977,2010/2011,2. del,11,http://www.kzs.si/incl?id=114&game_id=352063&league_id=undefined&season_id=11283
978,2010/2011,2. del,11,http://www.kzs.si/incl?id=114&game_id=352073&league_id=undefined&season_id=11283
979,2010/2011,2. del,12,http://www.kzs.si/incl?id=114&game_id=352113&league_id=undefined&season_id=11283
980,2010/2011,2. del,12,http://www.kzs.si/incl?id=114&game_id=352123&league_id=undefined&season_id=11283
981,2010/2011,2. del,12,http://www.kzs.si/incl?id=114&game_id=352133&league_id=undefined&season_id=11283
982,2010/2011,2. del,12,http://www.kzs.si/incl?id=114&game_id=352143&league_id=undefined&season_id=11283
983,2010/2011,2. del,13,http://www.kzs.si/incl?id=114&game_id=352203&league_id=undefined&season_id=11283
984,2010/2011,2. del,13,http://www.kzs.si/incl?id=114&game_id=352213&league_id=undefined&season_id=11283
985,2010/2011,2. del,13,http://www.kzs.si/incl?id=114&game_id=352223&league_id=undefined&season_id=11283
986,2010/2011,2. del,13,http://www.kzs.si/incl?id=114&game_id=352233&league_id=undefined&season_id=11283
987,2010/2011,2. del,14,http://www.kzs.si/incl?id=114&game_id=352243&league_id=undefined&season_id=11283
988,2010/2011,2. del,14,http://www.kzs.si/incl?id=114&game_id=352253&league_id=undefined&season_id=11283
989,2010/2011,2. del,14,http://www.kzs.si/incl?id=114&game_id=352263&league_id=undefined&season_id=11283
990,2010/2011,2. del,14,http://www.kzs.si/incl?id=114&game_id=352273&league_id=undefined&season_id=11283
991,2010/2011,2. del,2,http://www.kzs.si/incl?id=114&game_id=350733&league_id=undefined&season_id=11283
992,2010/2011,2. del,2,http://www.kzs.si/incl?id=114&game_id=350793&league_id=undefined&season_id=11283
993,2010/2011,2. del,2,http://www.kzs.si/incl?id=114&game_id=350823&league_id=undefined&season_id=11283
994,2010/2011,2. del,2,http://www.kzs.si/incl?id=114&game_id=350833&league_id=undefined&season_id=11283
995,2010/2011,2. del,2,http://www.kzs.si/incl?id=114&game_id=350843&league_id=undefined&season_id=11283
996,2010/2011,2. del,3,http://www.kzs.si/incl?id=114&game_id=350853&league_id=undefined&season_id=11283
997,2010/2011,2. del,3,http://www.kzs.si/incl?id=114&game_id=351013&league_id=undefined&season_id=11283
998,2010/2011,2. del,3,http://www.kzs.si/incl?id=114&game_id=351023&league_id=undefined&season_id=11283
999,2010/2011,2. del,3,http://www.kzs.si/incl?id=114&game_id=351033&league_id=undefined&season_id=11283
1000,2010/2011,2. del,3,http://www.kzs.si/incl?id=114&game_id=351043&league_id=undefined&season_id=11283
1001,2010/2011,2. del,4,http://www.kzs.si/incl?id=114&game_id=351053&league_id=undefined&season_id=11283
1002,2010/2011,2. del,4,http://www.kzs.si/incl?id=114&game_id=351233&league_id=undefined&season_id=11283
1003,2010/2011,2. del,4,http://www.kzs.si/incl?id=114&game_id=351243&league_id=undefined&season_id=11283
1004,2010/2011,2. del,4,http://www.kzs.si/incl?id=114&game_id=351253&league_id=undefined&season_id=11283
1005,2010/2011,2. del,4,http://www.kzs.si/incl?id=114&game_id=351263&league_id=undefined&season_id=11283
1006,2010/2011,2. del,5,http://www.kzs.si/incl?id=114&game_id=351223&league_id=undefined&season_id=11283
1007,2010/2011,2. del,5,http://www.kzs.si/incl?id=114&game_id=351413&league_id=undefined&season_id=11283
1008,2010/2011,2. del,5,http://www.kzs.si/incl?id=114&game_id=351423&league_id=undefined&season_id=11283
1009,2010/2011,2. del,5,http://www.kzs.si/incl?id=114&game_id=351433&league_id=undefined&season_id=11283
1010,2010/2011,2. del,5,http://www.kzs.si/incl?id=114&game_id=351443&league_id=undefined&season_id=11283
1011,2010/2011,2. del,6,http://www.kzs.si/incl?id=114&game_id=351453&league_id=undefined&season_id=11283
1012,2010/2011,2. del,6,http://www.kzs.si/incl?id=114&game_id=351523&league_id=undefined&season_id=11283
1013,2010/2011,2. del,6,http://www.kzs.si/incl?id=114&game_id=351533&league_id=undefined&season_id=11283
1014,2010/2011,2. del,6,http://www.kzs.si/incl?id=114&game_id=351543&league_id=undefined&season_id=11283
1015,2010/2011,2. del,6,http://www.kzs.si/incl?id=114&game_id=351553&league_id=undefined&season_id=11283
1016,2010/2011,2. del,7,http://www.kzs.si/incl?id=114&game_id=351723&league_id=undefined&season_id=11283
1017,2010/2011,2. del,7,http://www.kzs.si/incl?id=114&game_id=351733&league_id=undefined&season_id=11283
1018,2010/2011,2. del,7,http://www.kzs.si/incl?id=114&game_id=351743&league_id=undefined&season_id=11283
1019,2010/2011,2. del,7,http://www.kzs.si/incl?id=114&game_id=351753&league_id=undefined&season_id=11283
1020,2010/2011,2. del,8,http://www.kzs.si/incl?id=114&game_id=351833&league_id=undefined&season_id=11283
1021,2010/2011,2. del,8,http://www.kzs.si/incl?id=114&game_id=351843&league_id=undefined&season_id=11283
1022,2010/2011,2. del,8,http://www.kzs.si/incl?id=114&game_id=351853&league_id=undefined&season_id=11283
1023,2010/2011,2. del,8,http://www.kzs.si/incl?id=114&game_id=351863&league_id=undefined&season_id=11283
1024,2010/2011,2. del,9,http://www.kzs.si/incl?id=114&game_id=351873&league_id=undefined&season_id=11283
1025,2010/2011,2. del,9,http://www.kzs.si/incl?id=114&game_id=351883&league_id=undefined&season_id=11283
1026,2010/2011,2. del,9,http://www.kzs.si/incl?id=114&game_id=351893&league_id=undefined&season_id=11283
1027,2010/2011,2. del,9,http://www.kzs.si/incl?id=114&game_id=351903&league_id=undefined&season_id=11283
1028,2010/2011,2. del-Liga za 9. - 11. mesto,1,http://www.kzs.si/incl?id=114&game_id=350593&league_id=undefined&season_id=11283
1029,2010/2011,2. del-Liga za 9. - 11. mesto,2,http://www.kzs.si/incl?id=114&game_id=350733&league_id=undefined&season_id=11283
1030,2010/2011,2. del-Liga za 9. - 11. mesto,3,http://www.kzs.si/incl?id=114&game_id=350853&league_id=undefined&season_id=11283
1031,2010/2011,2. del-Liga za 9. - 11. mesto,4,http://www.kzs.si/incl?id=114&game_id=351053&league_id=undefined&season_id=11283
1032,2010/2011,2. del-Liga za 9. - 11. mesto,5,http://www.kzs.si/incl?id=114&game_id=351223&league_id=undefined&season_id=11283
1033,2010/2011,2. del-Liga za 9. - 11. mesto,6,http://www.kzs.si/incl?id=114&game_id=351453&league_id=undefined&season_id=11283
1034,2010/2011,2. del-Liga za prvaka,1,http://www.kzs.si/incl?id=114&game_id=350563&league_id=undefined&season_id=11283
1035,2010/2011,2. del-Liga za prvaka,1,http://www.kzs.si/incl?id=114&game_id=350573&league_id=undefined&season_id=11283
1036,2010/2011,2. del-Liga za prvaka,1,http://www.kzs.si/incl?id=114&game_id=350583&league_id=undefined&season_id=11283
1037,2010/2011,2. del-Liga za prvaka,1,http://www.kzs.si/incl?id=114&game_id=350723&league_id=undefined&season_id=11283
1038,2010/2011,2. del-Liga za prvaka,10,http://www.kzs.si/incl?id=114&game_id=351943&league_id=undefined&season_id=11283
1039,2010/2011,2. del-Liga za prvaka,10,http://www.kzs.si/incl?id=114&game_id=351953&league_id=undefined&season_id=11283
1040,2010/2011,2. del-Liga za prvaka,10,http://www.kzs.si/incl?id=114&game_id=351963&league_id=undefined&season_id=11283
1041,2010/2011,2. del-Liga za prvaka,10,http://www.kzs.si/incl?id=114&game_id=351973&league_id=undefined&season_id=11283
1042,2010/2011,2. del-Liga za prvaka,11,http://www.kzs.si/incl?id=114&game_id=352043&league_id=undefined&season_id=11283
1043,2010/2011,2. del-Liga za prvaka,11,http://www.kzs.si/incl?id=114&game_id=352053&league_id=undefined&season_id=11283
1044,2010/2011,2. del-Liga za prvaka,11,http://www.kzs.si/incl?id=114&game_id=352063&league_id=undefined&season_id=11283
1045,2010/2011,2. del-Liga za prvaka,11,http://www.kzs.si/incl?id=114&game_id=352073&league_id=undefined&season_id=11283
1046,2010/2011,2. del-Liga za prvaka,12,http://www.kzs.si/incl?id=114&game_id=352113&league_id=undefined&season_id=11283
1047,2010/2011,2. del-Liga za prvaka,12,http://www.kzs.si/incl?id=114&game_id=352123&league_id=undefined&season_id=11283
1048,2010/2011,2. del-Liga za prvaka,12,http://www.kzs.si/incl?id=114&game_id=352133&league_id=undefined&season_id=11283
1049,2010/2011,2. del-Liga za prvaka,12,http://www.kzs.si/incl?id=114&game_id=352143&league_id=undefined&season_id=11283
1050,2010/2011,2. del-Liga za prvaka,13,http://www.kzs.si/incl?id=114&game_id=352203&league_id=undefined&season_id=11283
1051,2010/2011,2. del-Liga za prvaka,13,http://www.kzs.si/incl?id=114&game_id=352213&league_id=undefined&season_id=11283
1052,2010/2011,2. del-Liga za prvaka,13,http://www.kzs.si/incl?id=114&game_id=352223&league_id=undefined&season_id=11283
1053,2010/2011,2. del-Liga za prvaka,13,http://www.kzs.si/incl?id=114&game_id=352233&league_id=undefined&season_id=11283
1054,2010/2011,2. del-Liga za prvaka,14,http://www.kzs.si/incl?id=114&game_id=352243&league_id=undefined&season_id=11283
1055,2010/2011,2. del-Liga za prvaka,14,http://www.kzs.si/incl?id=114&game_id=352253&league_id=undefined&season_id=11283
1056,2010/2011,2. del-Liga za prvaka,14,http://www.kzs.si/incl?id=114&game_id=352263&league_id=undefined&season_id=11283
1057,2010/2011,2. del-Liga za prvaka,14,http://www.kzs.si/incl?id=114&game_id=352273&league_id=undefined&season_id=11283
1058,2010/2011,2. del-Liga za prvaka,2,http://www.kzs.si/incl?id=114&game_id=350793&league_id=undefined&season_id=11283
1059,2010/2011,2. del-Liga za prvaka,2,http://www.kzs.si/incl?id=114&game_id=350823&league_id=undefined&season_id=11283
1060,2010/2011,2. del-Liga za prvaka,2,http://www.kzs.si/incl?id=114&game_id=350833&league_id=undefined&season_id=11283
1061,2010/2011,2. del-Liga za prvaka,2,http://www.kzs.si/incl?id=114&game_id=350843&league_id=undefined&season_id=11283
1062,2010/2011,2. del-Liga za prvaka,3,http://www.kzs.si/incl?id=114&game_id=351013&league_id=undefined&season_id=11283
1063,2010/2011,2. del-Liga za prvaka,3,http://www.kzs.si/incl?id=114&game_id=351023&league_id=undefined&season_id=11283
1064,2010/2011,2. del-Liga za prvaka,3,http://www.kzs.si/incl?id=114&game_id=351033&league_id=undefined&season_id=11283
1065,2010/2011,2. del-Liga za prvaka,3,http://www.kzs.si/incl?id=114&game_id=351043&league_id=undefined&season_id=11283
1066,2010/2011,2. del-Liga za prvaka,4,http://www.kzs.si/incl?id=114&game_id=351233&league_id=undefined&season_id=11283
1067,2010/2011,2. del-Liga za prvaka,4,http://www.kzs.si/incl?id=114&game_id=351243&league_id=undefined&season_id=11283
1068,2010/2011,2. del-Liga za prvaka,4,http://www.kzs.si/incl?id=114&game_id=351253&league_id=undefined&season_id=11283
1069,2010/2011,2. del-Liga za prvaka,4,http://www.kzs.si/incl?id=114&game_id=351263&league_id=undefined&season_id=11283
1070,2010/2011,2. del-Liga za prvaka,5,http://www.kzs.si/incl?id=114&game_id=351413&league_id=undefined&season_id=11283
1071,2010/2011,2. del-Liga za prvaka,5,http://www.kzs.si/incl?id=114&game_id=351423&league_id=undefined&season_id=11283
1072,2010/2011,2. del-Liga za prvaka,5,http://www.kzs.si/incl?id=114&game_id=351433&league_id=undefined&season_id=11283
1073,2010/2011,2. del-Liga za prvaka,5,http://www.kzs.si/incl?id=114&game_id=351443&league_id=undefined&season_id=11283
1074,2010/2011,2. del-Liga za prvaka,6,http://www.kzs.si/incl?id=114&game_id=351523&league_id=undefined&season_id=11283
1075,2010/2011,2. del-Liga za prvaka,6,http://www.kzs.si/incl?id=114&game_id=351533&league_id=undefined&season_id=11283
1076,2010/2011,2. del-Liga za prvaka,6,http://www.kzs.si/incl?id=114&game_id=351543&league_id=undefined&season_id=11283
1077,2010/2011,2. del-Liga za prvaka,6,http://www.kzs.si/incl?id=114&game_id=351553&league_id=undefined&season_id=11283
1078,2010/2011,2. del-Liga za prvaka,7,http://www.kzs.si/incl?id=114&game_id=351723&league_id=undefined&season_id=11283
1079,2010/2011,2. del-Liga za prvaka,7,http://www.kzs.si/incl?id=114&game_id=351733&league_id=undefined&season_id=11283
1080,2010/2011,2. del-Liga za prvaka,7,http://www.kzs.si/incl?id=114&game_id=351743&league_id=undefined&season_id=11283
1081,2010/2011,2. del-Liga za prvaka,7,http://www.kzs.si/incl?id=114&game_id=351753&league_id=undefined&season_id=11283
1082,2010/2011,2. del-Liga za prvaka,8,http://www.kzs.si/incl?id=114&game_id=351833&league_id=undefined&season_id=11283
1083,2010/2011,2. del-Liga za prvaka,8,http://www.kzs.si/incl?id=114&game_id=351843&league_id=undefined&season_id=11283
1084,2010/2011,2. del-Liga za prvaka,8,http://www.kzs.si/incl?id=114&game_id=351853&league_id=undefined&season_id=11283
1085,2010/2011,2. del-Liga za prvaka,8,http://www.kzs.si/incl?id=114&game_id=351863&league_id=undefined&season_id=11283
1086,2010/2011,2. del-Liga za prvaka,9,http://www.kzs.si/incl?id=114&game_id=351873&league_id=undefined&season_id=11283
1087,2010/2011,2. del-Liga za prvaka,9,http://www.kzs.si/incl?id=114&game_id=351883&league_id=undefined&season_id=11283
1088,2010/2011,2. del-Liga za prvaka,9,http://www.kzs.si/incl?id=114&game_id=351893&league_id=undefined&season_id=11283
1089,2010/2011,2. del-Liga za prvaka,9,http://www.kzs.si/incl?id=114&game_id=351903&league_id=undefined&season_id=11283
1090,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406453&league_id=undefined&season_id=11283
1091,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406463&league_id=undefined&season_id=11283
1092,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406473&league_id=undefined&season_id=11283
1093,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406483&league_id=undefined&season_id=11283
1094,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406493&league_id=undefined&season_id=11283
1095,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406503&league_id=undefined&season_id=11283
1096,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406513&league_id=undefined&season_id=11283
1097,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406523&league_id=undefined&season_id=11283
1098,2010/2011,Polfinale-finale,,http://www.kzs.si/incl?id=114&game_id=406533&league_id=undefined&season_id=11283
1099,2011/2012,1. del,1,http://www.kzs.si/incl?id=114&game_id=658583&league_id=undefined&season_id=15793
1100,2011/2012,1. del,1,http://www.kzs.si/incl?id=114&game_id=658593&league_id=undefined&season_id=15793
1101,2011/2012,1. del,1,http://www.kzs.si/incl?id=114&game_id=658603&league_id=undefined&season_id=15793
1102,2011/2012,1. del,1,http://www.kzs.si/incl?id=114&game_id=658613&league_id=undefined&season_id=15793
1103,2011/2012,1. del,1,http://www.kzs.si/incl?id=114&game_id=658623&league_id=undefined&season_id=15793
1104,2011/2012,1. del,10,http://www.kzs.si/incl?id=114&game_id=659033&league_id=undefined&season_id=15793
1105,2011/2012,1. del,10,http://www.kzs.si/incl?id=114&game_id=659043&league_id=undefined&season_id=15793
1106,2011/2012,1. del,10,http://www.kzs.si/incl?id=114&game_id=659053&league_id=undefined&season_id=15793
1107,2011/2012,1. del,10,http://www.kzs.si/incl?id=114&game_id=659063&league_id=undefined&season_id=15793
1108,2011/2012,1. del,10,http://www.kzs.si/incl?id=114&game_id=659073&league_id=undefined&season_id=15793
1109,2011/2012,1. del,11,http://www.kzs.si/incl?id=114&game_id=659083&league_id=undefined&season_id=15793
1110,2011/2012,1. del,11,http://www.kzs.si/incl?id=114&game_id=659093&league_id=undefined&season_id=15793
1111,2011/2012,1. del,11,http://www.kzs.si/incl?id=114&game_id=659103&league_id=undefined&season_id=15793
1112,2011/2012,1. del,11,http://www.kzs.si/incl?id=114&game_id=659113&league_id=undefined&season_id=15793
1113,2011/2012,1. del,11,http://www.kzs.si/incl?id=114&game_id=659123&league_id=undefined&season_id=15793
1114,2011/2012,1. del,12,http://www.kzs.si/incl?id=114&game_id=659133&league_id=undefined&season_id=15793
1115,2011/2012,1. del,12,http://www.kzs.si/incl?id=114&game_id=659143&league_id=undefined&season_id=15793
1116,2011/2012,1. del,12,http://www.kzs.si/incl?id=114&game_id=659153&league_id=undefined&season_id=15793
1117,2011/2012,1. del,12,http://www.kzs.si/incl?id=114&game_id=659163&league_id=undefined&season_id=15793
1118,2011/2012,1. del,12,http://www.kzs.si/incl?id=114&game_id=659173&league_id=undefined&season_id=15793
1119,2011/2012,1. del,13,http://www.kzs.si/incl?id=114&game_id=659183&league_id=undefined&season_id=15793
1120,2011/2012,1. del,13,http://www.kzs.si/incl?id=114&game_id=659193&league_id=undefined&season_id=15793
1121,2011/2012,1. del,13,http://www.kzs.si/incl?id=114&game_id=659203&league_id=undefined&season_id=15793
1122,2011/2012,1. del,13,http://www.kzs.si/incl?id=114&game_id=659213&league_id=undefined&season_id=15793
1123,2011/2012,1. del,13,http://www.kzs.si/incl?id=114&game_id=659223&league_id=undefined&season_id=15793
1124,2011/2012,1. del,14,http://www.kzs.si/incl?id=114&game_id=659233&league_id=undefined&season_id=15793
1125,2011/2012,1. del,14,http://www.kzs.si/incl?id=114&game_id=659243&league_id=undefined&season_id=15793
1126,2011/2012,1. del,14,http://www.kzs.si/incl?id=114&game_id=659253&league_id=undefined&season_id=15793
1127,2011/2012,1. del,14,http://www.kzs.si/incl?id=114&game_id=659263&league_id=undefined&season_id=15793
1128,2011/2012,1. del,14,http://www.kzs.si/incl?id=114&game_id=659273&league_id=undefined&season_id=15793
1129,2011/2012,1. del,15,http://www.kzs.si/incl?id=114&game_id=659283&league_id=undefined&season_id=15793
