,season,part,href
401,2018/2019,Regular Season,https://vtb-league.com/en/game/3576627#stat
402,2018/2019,Regular Season,https://vtb-league.com/en/game/3576593#stat
403,2018/2019,Regular Season,https://vtb-league.com/en/game/3576617#stat
404,2018/2019,Regular Season,https://vtb-league.com/en/game/3576613#stat
405,2018/2019,Regular Season,https://vtb-league.com/en/game/3576611#stat
406,2018/2019,Regular Season,https://vtb-league.com/en/game/3576609#stat
407,2018/2019,Regular Season,https://vtb-league.com/en/game/3576607#stat
408,2018/2019,Regular Season,https://vtb-league.com/en/game/3576605#stat
409,2018/2019,Regular Season,https://vtb-league.com/en/game/3576529#stat
410,2018/2019,Regular Season,https://vtb-league.com/en/game/3576533#stat
411,2018/2019,Regular Season,https://vtb-league.com/en/game/3576453#stat
412,2018/2019,Regular Season,https://vtb-league.com/en/game/3576371#stat
413,2018/2019,Regular Season,https://vtb-league.com/en/game/3576603#stat
414,2018/2019,Regular Season,https://vtb-league.com/en/game/3576597#stat
415,2018/2019,Regular Season,https://vtb-league.com/en/game/3576599#stat
416,2018/2019,Regular Season,https://vtb-league.com/en/game/3576601#stat
417,2018/2019,Regular Season,https://vtb-league.com/en/game/3576591#stat
418,2018/2019,Regular Season,https://vtb-league.com/en/game/3576531#stat
419,2018/2019,Regular Season,https://vtb-league.com/en/game/3576589#stat
420,2018/2019,Regular Season,https://vtb-league.com/en/game/3576577#stat
421,2018/2019,Regular Season,https://vtb-league.com/en/game/3576587#stat
422,2018/2019,Regular Season,https://vtb-league.com/en/game/3576583#stat
423,2018/2019,Regular Season,https://vtb-league.com/en/game/3576585#stat
424,2018/2019,Regular Season,https://vtb-league.com/en/game/3576581#stat
425,2018/2019,Regular Season,https://vtb-league.com/en/game/3576575#stat
426,2018/2019,Regular Season,https://vtb-league.com/en/game/3576573#stat
427,2018/2019,Regular Season,https://vtb-league.com/en/game/3576569#stat
428,2018/2019,Regular Season,https://vtb-league.com/en/game/3576571#stat
429,2018/2019,Regular Season,https://vtb-league.com/en/game/3576563#stat
430,2018/2019,Regular Season,https://vtb-league.com/en/game/3576565#stat
431,2018/2019,Regular Season,https://vtb-league.com/en/game/3576561#stat
432,2018/2019,Regular Season,https://vtb-league.com/en/game/3576567#stat
433,2018/2019,Regular Season,https://vtb-league.com/en/game/3576471#stat
434,2018/2019,Regular Season,https://vtb-league.com/en/game/3576525#stat
435,2018/2019,Regular Season,https://vtb-league.com/en/game/3576557#stat
436,2018/2019,Regular Season,https://vtb-league.com/en/game/3576559#stat
437,2018/2019,Regular Season,https://vtb-league.com/en/game/3576555#stat
438,2018/2019,Regular Season,https://vtb-league.com/en/game/3576549#stat
439,2018/2019,Regular Season,https://vtb-league.com/en/game/3576553#stat
440,2018/2019,Regular Season,https://vtb-league.com/en/game/3576551#stat
441,2018/2019,Regular Season,https://vtb-league.com/en/game/3576579#stat
442,2018/2019,Regular Season,https://vtb-league.com/en/game/3576543#stat
443,2018/2019,Regular Season,https://vtb-league.com/en/game/3576545#stat
444,2018/2019,Regular Season,https://vtb-league.com/en/game/3576541#stat
445,2018/2019,Regular Season,https://vtb-league.com/en/game/3576539#stat
446,2018/2019,Regular Season,https://vtb-league.com/en/game/3576537#stat
447,2018/2019,Regular Season,https://vtb-league.com/en/game/3576547#stat
448,2018/2019,Regular Season,https://vtb-league.com/en/game/3576535#stat
449,2018/2019,Regular Season,https://vtb-league.com/en/game/3576381#stat
450,2018/2019,Regular Season,https://vtb-league.com/en/game/3576527#stat
451,2018/2019,Regular Season,https://vtb-league.com/en/game/3576615#stat
452,2018/2019,Regular Season,https://vtb-league.com/en/game/3576475#stat
453,2018/2019,Regular Season,https://vtb-league.com/en/game/3576521#stat
454,2018/2019,Regular Season,https://vtb-league.com/en/game/3576517#stat
455,2018/2019,Regular Season,https://vtb-league.com/en/game/3576513#stat
456,2018/2019,Regular Season,https://vtb-league.com/en/game/3576509#stat
457,2018/2019,Regular Season,https://vtb-league.com/en/game/3576421#stat
458,2018/2019,Regular Season,https://vtb-league.com/en/game/3576505#stat
459,2018/2019,Regular Season,https://vtb-league.com/en/game/3576507#stat
460,2018/2019,Regular Season,https://vtb-league.com/en/game/3576499#stat
461,2018/2019,Regular Season,https://vtb-league.com/en/game/3576495#stat
462,2018/2019,Regular Season,https://vtb-league.com/en/game/3576493#stat
463,2018/2019,Regular Season,https://vtb-league.com/en/game/3576491#stat
464,2018/2019,Regular Season,https://vtb-league.com/en/game/3576487#stat
465,2018/2019,Regular Season,https://vtb-league.com/en/game/3576489#stat
466,2018/2019,Regular Season,https://vtb-league.com/en/game/3576485#stat
467,2018/2019,Regular Season,https://vtb-league.com/en/game/3576481#stat
468,2018/2019,Regular Season,https://vtb-league.com/en/game/3576497#stat
469,2018/2019,Regular Season,https://vtb-league.com/en/game/3576483#stat
470,2018/2019,Regular Season,https://vtb-league.com/en/game/3576473#stat
471,2018/2019,Regular Season,https://vtb-league.com/en/game/3576477#stat
472,2018/2019,Regular Season,https://vtb-league.com/en/game/3576479#stat
473,2018/2019,Regular Season,https://vtb-league.com/en/game/3576465#stat
474,2018/2019,Regular Season,https://vtb-league.com/en/game/3576469#stat
475,2018/2019,Regular Season,https://vtb-league.com/en/game/3576461#stat
476,2018/2019,Regular Season,https://vtb-league.com/en/game/3576463#stat
477,2018/2019,Regular Season,https://vtb-league.com/en/game/3576467#stat
478,2018/2019,Regular Season,https://vtb-league.com/en/game/3576459#stat
479,2018/2019,Regular Season,https://vtb-league.com/en/game/3576457#stat
480,2018/2019,Regular Season,https://vtb-league.com/en/game/3576449#stat
481,2018/2019,Regular Season,https://vtb-league.com/en/game/3576455#stat
482,2018/2019,Regular Season,https://vtb-league.com/en/game/3576451#stat
483,2018/2019,Regular Season,https://vtb-league.com/en/game/3576447#stat
484,2018/2019,Regular Season,https://vtb-league.com/en/game/3576445#stat
485,2018/2019,Regular Season,https://vtb-league.com/en/game/3576439#stat
486,2018/2019,Regular Season,https://vtb-league.com/en/game/3576443#stat
487,2018/2019,Regular Season,https://vtb-league.com/en/game/3576437#stat
488,2018/2019,Regular Season,https://vtb-league.com/en/game/3576441#stat
489,2018/2019,Regular Season,https://vtb-league.com/en/game/3576435#stat
490,2018/2019,Regular Season,https://vtb-league.com/en/game/3576433#stat
491,2018/2019,Regular Season,https://vtb-league.com/en/game/3576431#stat
492,2018/2019,Regular Season,https://vtb-league.com/en/game/3576429#stat
493,2018/2019,Regular Season,https://vtb-league.com/en/game/3576519#stat
494,2018/2019,Regular Season,https://vtb-league.com/en/game/3576427#stat
495,2018/2019,Regular Season,https://vtb-league.com/en/game/3576417#stat
496,2018/2019,Regular Season,https://vtb-league.com/en/game/3576425#stat
497,2018/2019,Regular Season,https://vtb-league.com/en/game/3576419#stat
498,2018/2019,Regular Season,https://vtb-league.com/en/game/3576409#stat
499,2018/2019,Regular Season,https://vtb-league.com/en/game/3576413#stat
500,2018/2019,Regular Season,https://vtb-league.com/en/game/3576407#stat
501,2018/2019,Regular Season,https://vtb-league.com/en/game/3576411#stat
502,2018/2019,Regular Season,https://vtb-league.com/en/game/3576415#stat
503,2018/2019,Regular Season,https://vtb-league.com/en/game/3576405#stat
504,2018/2019,Regular Season,https://vtb-league.com/en/game/3576403#stat
505,2018/2019,Regular Season,https://vtb-league.com/en/game/3576401#stat
506,2018/2019,Regular Season,https://vtb-league.com/en/game/3576393#stat
507,2018/2019,Regular Season,https://vtb-league.com/en/game/3576399#stat
508,2018/2019,Regular Season,https://vtb-league.com/en/game/3576395#stat
509,2018/2019,Regular Season,https://vtb-league.com/en/game/3576397#stat
510,2018/2019,Regular Season,https://vtb-league.com/en/game/3576389#stat
511,2018/2019,Regular Season,https://vtb-league.com/en/game/3576391#stat
512,2018/2019,Regular Season,https://vtb-league.com/en/game/3576387#stat
513,2018/2019,Regular Season,https://vtb-league.com/en/game/3576383#stat
514,2018/2019,Regular Season,https://vtb-league.com/en/game/3576523#stat
515,2018/2019,Regular Season,https://vtb-league.com/en/game/3576385#stat
516,2018/2019,Regular Season,https://vtb-league.com/en/game/3576379#stat
517,2018/2019,Regular Season,https://vtb-league.com/en/game/3576375#stat
518,2018/2019,Regular Season,https://vtb-league.com/en/game/3576373#stat
519,2018/2019,Regular Season,https://vtb-league.com/en/game/3576369#stat
520,2018/2019,Regular Season,https://vtb-league.com/en/game/3576595#stat
521,2018/2019,Regular Season,https://vtb-league.com/en/game/3576367#stat
522,2018/2019,Regular Season,https://vtb-league.com/en/game/3576365#stat
523,2018/2019,Regular Season,https://vtb-league.com/en/game/3576363#stat
524,2018/2019,Regular Season,https://vtb-league.com/en/game/3576361#stat
525,2018/2019,Regular Season,https://vtb-league.com/en/game/3576359#stat
526,2018/2019,Regular Season,https://vtb-league.com/en/game/3576355#stat
527,2018/2019,Regular Season,https://vtb-league.com/en/game/3576423#stat
528,2018/2019,Regular Season,https://vtb-league.com/en/game/3576345#stat
529,2018/2019,Regular Season,https://vtb-league.com/en/game/3576351#stat
530,2018/2019,Regular Season,https://vtb-league.com/en/game/3576353#stat
531,2018/2019,Regular Season,https://vtb-league.com/en/game/3576343#stat
532,2018/2019,Regular Season,https://vtb-league.com/en/game/3576341#stat
533,2018/2019,Regular Season,https://vtb-league.com/en/game/3576339#stat
534,2018/2019,Regular Season,https://vtb-league.com/en/game/3576347#stat
535,2018/2019,Regular Season,https://vtb-league.com/en/game/3576337#stat
536,2018/2019,Regular Season,https://vtb-league.com/en/game/3576335#stat
537,2018/2019,Regular Season,https://vtb-league.com/en/game/3576331#stat
538,2018/2019,Regular Season,https://vtb-league.com/en/game/3576333#stat
539,2018/2019,Regular Season,https://vtb-league.com/en/game/3576325#stat
540,2018/2019,Regular Season,https://vtb-league.com/en/game/3576329#stat
541,2018/2019,Regular Season,https://vtb-league.com/en/game/3576327#stat
542,2018/2019,Regular Season,https://vtb-league.com/en/game/3576321#stat
543,2018/2019,Regular Season,https://vtb-league.com/en/game/3576323#stat
544,2018/2019,Regular Season,https://vtb-league.com/en/game/3576319#stat
545,2018/2019,Regular Season,https://vtb-league.com/en/game/3576317#stat
546,2018/2019,Regular Season,https://vtb-league.com/en/game/3576315#stat
547,2018/2019,Regular Season,https://vtb-league.com/en/game/3576307#stat
548,2018/2019,Regular Season,https://vtb-league.com/en/game/3576311#stat
549,2018/2019,Regular Season,https://vtb-league.com/en/game/3576303#stat
550,2018/2019,Regular Season,https://vtb-league.com/en/game/3576299#stat
551,2018/2019,Regular Season,https://vtb-league.com/en/game/3576301#stat
552,2018/2019,Regular Season,https://vtb-league.com/en/game/3576297#stat
553,2018/2019,Regular Season,https://vtb-league.com/en/game/3576291#stat
554,2018/2019,Regular Season,https://vtb-league.com/en/game/3576295#stat
